Date (MM/DD/YYYY),Time (HH:MM:SS),Depth m,ODO % sat,ODO mg/L,Temp °C,Cond µS/cm,TDS mg/L,SpCond µS/cm,Sal psu,nLF Cond µS/cm,Turbidity FNU,TSS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,fDOM RFU,fDOM QSU,pH,pH mV,ORP mV,ORP raw mV,Press psi a,Depth m
10/20/2013,21:38:18,-0.002,63.8,6.99,11.283,16,10,22,0.01,22,6.1,0,0.33,1.27,1.47,0.93,0.16,2.73,7.65,-71,65.1,38,-0.003,-0.002
10/20/2013,21:38:19,-0.002,63.8,6.99,11.283,16,10,22,0.01,22,6.1,0,0.34,1.28,1.47,0.93,0.15,2.72,7.65,-70.9,65.2,38.1,-0.003,-0.002
10/20/2013,21:38:19,-0.002,63.8,6.99,11.284,16,10,22,0.01,22,6.1,0,0.33,1.28,1.47,0.94,0.15,2.72,7.65,-70.9,65.3,38.2,-0.003,-0.002
10/20/2013,21:38:20,-0.002,63.8,6.99,11.284,16,10,22,0.01,22,6.1,0,0.33,1.27,1.48,0.94,0.15,2.72,7.65,-70.9,65.5,38.3,-0.003,-0.002
10/20/2013,21:38:20,-0.002,63.8,6.99,11.285,16,10,22,0.01,22,6.1,0,0.33,1.25,1.47,0.94,0.15,2.73,7.65,-70.8,65.6,38.4,-0.003,-0.002
10/20/2013,21:38:21,-0.002,63.8,6.99,11.285,16,10,22,0.01,22,6.2,0,0.32,1.24,1.48,0.94,0.15,2.72,7.65,-70.8,65.7,38.5,-0.003,-0.002
10/20/2013,21:38:21,-0.002,63.8,6.99,11.286,16,10,22,0.01,22,6.2,0,0.33,1.24,1.48,0.94,0.15,2.73,7.65,-70.8,65.8,38.6,-0.003,-0.002
10/20/2013,21:38:22,-0.002,63.8,6.99,11.286,16,10,21,0.01,22,6.2,0,0.33,1.26,1.48,0.94,0.16,2.73,7.65,-70.8,66,38.8,-0.003,-0.002
10/20/2013,21:38:22,-0.002,63.8,6.99,11.287,16,10,21,0.01,22,6.2,0,0.33,1.27,1.48,0.94,0.15,2.73,7.64,-70.8,66.1,38.9,-0.003,-0.002
10/20/2013,21:38:23,-0.002,63.8,6.99,11.288,16,10,21,0.01,22,6.2,0,0.33,1.27,1.48,0.94,0.15,2.73,7.64,-70.7,66.2,39,-0.003,-0.002
10/20/2013,21:38:23,-0.002,63.8,6.99,11.288,16,10,21,0.01,22,6.2,0,0.33,1.27,1.48,0.94,0.16,2.73,7.64,-70.7,66.3,39.1,-0.003,-0.002
10/20/2013,21:38:24,-0.002,63.8,6.99,11.289,16,10,21,0.01,22,6.2,0,0.33,1.27,1.48,0.94,0.15,2.73,7.64,-70.7,66.5,39.3,-0.003,-0.002
10/20/2013,21:38:24,-0.002,63.8,6.99,11.29,16,10,21,0.01,22,6.3,0,0.34,1.28,1.48,0.95,0.15,2.73,7.64,-70.7,66.6,39.4,-0.003,-0.002
10/20/2013,21:38:25,-0.002,63.8,6.99,11.29,16,10,21,0.01,22,6.3,0,0.34,1.29,1.48,0.95,0.15,2.72,7.64,-70.7,66.8,39.6,-0.003,-0.002
10/20/2013,21:38:25,-0.002,63.8,6.99,11.291,16,10,21,0.01,22,6.3,0,0.34,1.28,1.49,0.95,0.15,2.73,7.64,-70.6,66.9,39.7,-0.003,-0.002
10/20/2013,21:38:26,-0.002,63.8,6.99,11.292,16,10,21,0.01,22,6.3,0,0.33,1.28,1.49,0.95,0.15,2.72,7.64,-70.6,67,39.9,-0.003,-0.002
10/20/2013,21:38:26,-0.002,63.8,6.99,11.294,16,10,21,0.01,21,6.3,0,0.33,1.26,1.49,0.95,0.15,2.72,7.64,-70.6,67.2,40,-0.003,-0.002
10/20/2013,21:38:27,-0.002,63.8,6.99,11.294,16,10,21,0.01,21,6.3,0,0.33,1.26,1.49,0.95,0.15,2.72,7.64,-70.5,67.3,40.1,-0.003,-0.002
10/20/2013,21:38:27,-0.002,63.9,6.99,11.295,16,10,21,0.01,21,6.3,0,0.33,1.27,1.49,0.95,0.15,2.72,7.64,-70.5,67.4,40.3,-0.003,-0.002
10/20/2013,21:38:28,-0.002,63.9,6.99,11.296,15,10,21,0.01,21,6.4,0,0.33,1.27,1.49,0.96,0.15,2.72,7.64,-70.4,67.5,40.4,-0.003,-0.002
10/20/2013,21:38:28,-0.002,63.9,6.99,11.297,15,10,21,0.01,21,6.4,0,0.33,1.25,1.49,0.95,0.15,2.72,7.64,-70.4,67.7,40.5,-0.003,-0.002
10/20/2013,21:38:29,-0.002,63.9,7,11.298,15,10,21,0.01,21,6.4,0,0.33,1.25,1.49,0.95,0.15,2.71,7.64,-70.3,67.8,40.6,-0.003,-0.002
10/20/2013,21:38:29,-0.002,63.9,7,11.3,15,10,21,0.01,21,6.4,0,0.33,1.25,1.49,0.96,0.15,2.71,7.64,-70.3,67.9,40.8,-0.003,-0.002
10/20/2013,21:38:30,-0.002,63.9,7,11.3,15,10,21,0.01,21,6.4,0,0.33,1.25,1.49,0.95,0.15,2.71,7.63,-70.2,68,40.8,-0.003,-0.002
10/20/2013,21:38:30,-0.002,63.9,7,11.301,15,10,21,0.01,21,6.4,0,0.33,1.25,1.49,0.95,0.15,2.7,7.63,-70.2,68.2,41,-0.003,-0.002
10/20/2013,21:38:31,-0.002,63.9,7,11.301,15,10,21,0.01,21,6.4,0,0.33,1.25,1.49,0.95,0.14,2.7,7.63,-70.1,68.2,41.1,-0.003,-0.002
10/20/2013,21:38:31,-0.002,63.9,7,11.303,15,10,21,0.01,21,6.5,0,0.33,1.27,1.49,0.95,0.14,2.69,7.63,-70.1,68.4,41.2,-0.003,-0.002
10/20/2013,21:38:32,-0.002,63.9,7,11.304,15,10,21,0.01,21,6.5,0,0.34,1.3,1.48,0.95,0.14,2.7,7.63,-70,68.5,41.3,-0.003,-0.002
10/20/2013,21:38:32,-0.002,63.9,7,11.305,15,10,21,0.01,21,6.5,0,0.34,1.31,1.49,0.95,0.14,2.7,7.63,-70,68.6,41.4,-0.003,-0.002
10/20/2013,21:38:33,-0.002,63.9,7,11.306,15,10,21,0.01,21,6.5,0,0.34,1.3,1.49,0.95,0.14,2.7,7.63,-70,68.7,41.5,-0.003,-0.002
10/20/2013,21:38:33,-0.002,63.9,7,11.307,15,10,21,0.01,21,6.6,0,0.35,1.32,1.49,0.96,0.14,2.7,7.63,-70,68.8,41.6,-0.003,-0.002
10/20/2013,21:38:34,-0.002,63.9,7,11.308,15,10,21,0.01,21,6.6,0,0.35,1.32,1.49,0.96,0.14,2.7,7.63,-69.9,68.9,41.8,-0.003,-0.002
10/20/2013,21:38:34,-0.002,63.9,7,11.309,15,10,21,0.01,21,6.6,0,0.35,1.34,1.49,0.96,0.14,2.7,7.63,-69.9,69,41.9,-0.003,-0.002
10/20/2013,21:38:35,-0.002,63.9,7,11.311,15,10,21,0.01,21,6.7,0,0.35,1.36,1.49,0.96,0.14,2.7,7.63,-69.9,69.1,41.9,-0.003,-0.002
10/20/2013,21:38:35,-0.002,63.9,7,11.312,15,10,21,0.01,21,6.7,0,0.35,1.35,1.5,0.97,0.14,2.7,7.63,-69.9,69.2,42.1,-0.003,-0.002
10/20/2013,21:38:36,-0.002,64,7,11.313,15,10,21,0.01,21,6.7,0,0.35,1.36,1.5,0.96,0.14,2.69,7.63,-69.9,69.3,42.2,-0.003,-0.002
10/20/2013,21:38:36,-0.002,64,7,11.315,15,10,21,0.01,21,6.7,0,0.36,1.36,1.5,0.96,0.14,2.7,7.63,-69.9,69.4,42.3,-0.003,-0.002
10/20/2013,21:38:37,-0.002,64,7,11.316,15,10,21,0.01,21,6.8,0,0.36,1.38,1.49,0.96,0.14,2.69,7.63,-69.8,69.5,42.4,-0.003,-0.002
10/20/2013,21:38:37,-0.002,64,7,11.318,16,10,21,0.01,21,6.8,0,0.36,1.39,1.49,0.96,0.14,2.69,7.63,-69.8,69.6,42.4,-0.003,-0.002
10/20/2013,21:38:38,-0.002,64,7,11.32,16,10,21,0.01,21,6.9,0,0.36,1.39,1.49,0.96,0.14,2.69,7.63,-69.8,69.7,42.6,-0.002,-0.002
10/20/2013,21:38:38,-0.002,64,7,11.321,16,10,21,0.01,21,6.9,0,0.36,1.4,1.49,0.95,0.14,2.69,7.63,-69.8,69.8,42.6,-0.002,-0.002
10/20/2013,21:38:39,-0.002,64,7,11.325,16,10,21,0.01,21,6.9,0,0.36,1.39,1.49,0.95,0.14,2.69,7.63,-69.7,69.9,42.8,-0.002,-0.002
10/20/2013,21:38:39,-0.002,64,7,11.325,16,10,21,0.01,21,7,0,0.36,1.39,1.5,0.96,0.14,2.69,7.63,-69.7,70,42.8,-0.002,-0.002
10/20/2013,21:38:40,-0.002,64,7,11.327,16,10,21,0.01,21,7,0,0.37,1.4,1.5,0.96,0.14,2.69,7.62,-69.7,70.1,43,-0.002,-0.002
10/20/2013,21:38:40,-0.002,64,7.01,11.33,16,10,21,0.01,21,7.1,0,0.37,1.41,1.5,0.97,0.14,2.7,7.62,-69.6,70.2,43,-0.002,-0.002
10/20/2013,21:38:41,-0.002,64,7.01,11.332,16,10,21,0.01,21,7.1,0,0.37,1.4,1.5,0.97,0.14,2.7,7.62,-69.6,70.3,43.1,-0.002,-0.002
10/20/2013,21:38:41,-0.002,64,7.01,11.335,16,10,21,0.01,21,7.1,0,0.37,1.41,1.5,0.96,0.15,2.7,7.62,-69.6,70.4,43.2,-0.002,-0.002
10/20/2013,21:38:42,-0.002,64,7.01,11.337,16,10,21,0.01,21,7.1,0,0.37,1.41,1.5,0.97,0.15,2.7,7.62,-69.6,70.5,43.3,-0.002,-0.002
10/20/2013,21:38:42,-0.002,64,7.01,11.34,16,10,21,0.01,21,7.2,0,0.36,1.4,1.51,0.97,0.15,2.7,7.62,-69.5,70.6,43.4,-0.002,-0.002
10/20/2013,21:38:43,-0.002,64,7.01,11.343,16,10,21,0.01,21,7.2,0,0.36,1.39,1.51,0.97,0.15,2.71,7.62,-69.5,70.7,43.5,-0.002,-0.002
10/20/2013,21:38:43,-0.002,64,7.01,11.348,16,10,21,0.01,22,7.2,0,0.36,1.39,1.51,0.98,0.15,2.71,7.62,-69.5,70.8,43.6,-0.002,-0.002
10/20/2013,21:38:44,-0.002,64.1,7.01,11.348,16,10,21,0.01,22,7.2,0,0.36,1.38,1.51,0.98,0.15,2.71,7.62,-69.4,70.9,43.7,-0.002,-0.002
10/20/2013,21:38:44,-0.002,64.1,7.01,11.351,16,10,21,0.01,22,7.2,0,0.36,1.37,1.5,0.97,0.15,2.72,7.62,-69.4,70.9,43.8,-0.002,-0.002
10/20/2013,21:38:45,-0.002,64.1,7.01,11.354,16,10,21,0.01,22,7.3,0,0.36,1.38,1.51,0.97,0.15,2.71,7.62,-69.4,71,43.9,-0.002,-0.002
10/20/2013,21:38:45,-0.002,64.1,7.01,11.36,16,10,21,0.01,22,7.3,0,0.36,1.39,1.5,0.97,0.15,2.71,7.62,-69.3,71.1,43.9,-0.002,-0.002
10/20/2013,21:38:46,-0.002,64.1,7.01,11.36,16,10,21,0.01,22,7.3,0,0.36,1.4,1.5,0.96,0.15,2.71,7.62,-69.3,71.2,44,-0.002,-0.002
10/20/2013,21:38:46,-0.002,64.1,7.01,11.364,16,10,21,0.01,22,7.4,0,0.37,1.42,1.5,0.96,0.15,2.7,7.62,-69.3,71.3,44.1,-0.002,-0.002
10/20/2013,21:38:47,-0.002,64.1,7.01,11.367,16,10,21,0.01,22,7.4,0,0.37,1.41,1.5,0.96,0.15,2.71,7.62,-69.2,71.3,44.2,-0.002,-0.002
10/20/2013,21:38:47,-0.002,64.1,7.01,11.371,16,10,21,0.01,22,7.4,0,0.37,1.44,1.5,0.96,0.15,2.71,7.62,-69.2,71.4,44.2,-0.002,-0.002
10/20/2013,21:38:48,-0.002,64.1,7.01,11.373,16,10,21,0.01,22,7.4,0,0.37,1.43,1.5,0.96,0.15,2.71,7.61,-69.2,71.5,44.3,-0.002,-0.002
10/20/2013,21:38:48,-0.002,64.1,7.01,11.381,16,10,21,0.01,22,7.4,0,0.38,1.47,1.5,0.97,0.15,2.71,7.61,-69.1,71.6,44.4,-0.002,-0.002
10/20/2013,21:38:49,-0.002,64.1,7.01,11.381,16,10,21,0.01,22,7.4,0,0.38,1.46,1.5,0.96,0.15,2.71,7.61,-69.1,71.6,44.5,-0.002,-0.002
10/20/2013,21:38:49,-0.002,64.1,7.01,11.388,16,10,21,0.01,22,7.4,0,0.38,1.45,1.5,0.96,0.15,2.71,7.61,-69.1,71.7,44.6,-0.002,-0.002
10/20/2013,21:38:50,-0.002,64.1,7.01,11.388,16,10,21,0.01,22,7.5,0,0.39,1.49,1.51,0.97,0.15,2.71,7.61,-69,71.8,44.6,-0.002,-0.002
10/20/2013,21:38:50,-0.002,64.1,7.01,11.392,16,10,21,0.01,22,7.5,0,0.39,1.51,1.51,0.98,0.15,2.71,7.61,-69,71.9,44.7,-0.002,-0.002
10/20/2013,21:38:51,-0.002,64.1,7.01,11.396,16,10,21,0.01,22,7.5,0,0.39,1.5,1.52,0.98,0.15,2.72,7.61,-69,71.9,44.8,-0.002,-0.002
10/20/2013,21:38:51,-0.002,64.1,7.01,11.4,16,10,21,0.01,22,7.5,0,0.4,1.52,1.52,0.98,0.15,2.72,7.61,-69,72,44.8,-0.002,-0.002
10/20/2013,21:38:52,-0.002,64.1,7.01,11.404,16,10,21,0.01,22,7.5,0,0.4,1.53,1.52,0.98,0.15,2.72,7.61,-68.9,72.1,44.9,-0.002,-0.002
10/20/2013,21:38:52,-0.002,64.1,7.01,11.408,16,10,21,0.01,22,7.5,0,0.4,1.54,1.52,0.99,0.15,2.72,7.61,-68.9,72.1,45,-0.002,-0.002
10/20/2013,21:38:53,-0.002,64.1,7.01,11.411,16,10,21,0.01,22,7.5,0,0.4,1.54,1.52,0.99,0.15,2.71,7.61,-68.9,72.2,45,-0.002,-0.002
10/20/2013,21:38:53,-0.002,64.1,7.01,11.415,16,10,21,0.01,22,7.5,0,0.41,1.56,1.51,0.98,0.15,2.71,7.61,-68.9,72.3,45.1,-0.002,-0.002
10/20/2013,21:38:54,-0.002,64.1,7.01,11.419,16,10,21,0.01,22,7.5,0,0.42,1.62,1.52,0.99,0.15,2.72,7.61,-68.9,72.3,45.1,-0.002,-0.002
10/20/2013,21:38:54,-0.001,64.2,7.01,11.422,16,10,22,0.01,22,7.5,0,0.43,1.66,1.52,0.98,0.15,2.72,7.61,-68.8,72.4,45.2,-0.002,-0.001
10/20/2013,21:38:55,-0.001,64.2,7.01,11.43,16,10,22,0.01,22,7.6,0,0.43,1.67,1.52,0.98,0.15,2.71,7.61,-68.8,72.4,45.3,-0.002,-0.001
10/20/2013,21:38:55,-0.001,64.2,7.01,11.43,16,10,22,0.01,22,7.6,0,0.44,1.68,1.52,0.99,0.15,2.71,7.61,-68.8,72.5,45.3,-0.002,-0.001
10/20/2013,21:38:56,-0.001,64.2,7.01,11.434,16,10,22,0.01,22,7.6,0,0.44,1.71,1.53,0.99,0.15,2.71,7.61,-68.8,72.6,45.4,-0.002,-0.001
10/20/2013,21:38:56,-0.001,64.2,7.01,11.438,16,10,22,0.01,22,7.6,0,0.44,1.71,1.54,1,0.15,2.71,7.61,-68.7,72.6,45.5,-0.002,-0.001
10/20/2013,21:38:57,-0.001,64.2,7.01,11.441,16,10,22,0.01,22,7.7,0,0.43,1.68,1.54,1.01,0.15,2.72,7.61,-68.7,72.7,45.5,-0.002,-0.001
10/20/2013,21:38:57,-0.001,64.2,7.01,11.449,16,10,22,0.01,22,7.7,0,0.44,1.68,1.55,1.01,0.15,2.72,7.61,-68.7,72.8,45.6,-0.002,-0.001
10/20/2013,21:38:58,-0.001,64.2,7.01,11.449,16,10,22,0.01,22,7.7,0,0.44,1.71,1.55,1.02,0.15,2.71,7.6,-68.6,72.8,45.6,-0.002,-0.001
10/20/2013,21:38:58,-0.001,64.2,7,11.456,16,10,22,0.01,22,7.7,0,0.44,1.69,1.56,1.02,0.15,2.72,7.6,-68.6,72.9,45.7,-0.002,-0.001
10/20/2013,21:38:59,-0.001,64.2,7,11.459,16,10,22,0.01,22,7.8,0,0.44,1.7,1.56,1.02,0.15,2.71,7.6,-68.6,73,45.8,-0.002,-0.001
10/20/2013,21:38:59,-0.001,64.2,7,11.459,16,10,22,0.01,22,7.8,0,0.43,1.67,1.57,1.03,0.15,2.71,7.6,-68.6,73,45.8,-0.002,-0.001
10/20/2013,21:39:00,-0.001,64.2,7,11.463,16,10,22,0.01,22,7.8,0,0.44,1.69,1.57,1.03,0.15,2.72,7.6,-68.5,73.1,45.9,-0.002,-0.001
10/20/2013,21:39:00,-0.001,64.2,7,11.467,16,10,22,0.01,22,7.8,0,0.44,1.7,1.57,1.04,0.14,2.7,7.6,-68.5,73.1,46,-0.002,-0.001
10/20/2013,21:39:01,-0.001,64.2,7,11.47,16,11,22,0.01,22,7.9,0,0.44,1.68,1.57,1.03,0.15,2.7,7.6,-68.5,73.2,46,-0.002,-0.001
10/20/2013,21:39:01,-0.001,64.2,7,11.477,16,11,22,0.01,22,7.9,0,0.44,1.68,1.57,1.03,0.14,2.7,7.6,-68.5,73.2,46.1,-0.002,-0.001
10/20/2013,21:39:02,-0.001,64.2,7,11.477,16,11,22,0.01,22,7.9,0,0.44,1.71,1.56,1.02,0.14,2.7,7.6,-68.5,73.3,46.1,-0.002,-0.001
10/20/2013,21:39:02,-0.001,64.2,7,11.48,16,11,22,0.01,22,7.9,0,0.44,1.7,1.56,1.02,0.14,2.69,7.6,-68.5,73.3,46.2,-0.002,-0.001
10/20/2013,21:39:03,-0.001,64.2,7,11.483,16,11,22,0.01,22,8,0,0.44,1.71,1.55,1.01,0.14,2.68,7.6,-68.5,73.4,46.2,-0.002,-0.001
10/20/2013,21:39:03,-0.001,64.2,7,11.486,16,11,22,0.01,22,8,0,0.44,1.69,1.55,1.01,0.14,2.67,7.6,-68.5,73.4,46.3,-0.002,-0.001
10/20/2013,21:39:04,-0.001,64.2,7,11.489,16,11,22,0.01,22,8,0,0.44,1.72,1.55,1.01,0.13,2.67,7.6,-68.5,73.5,46.3,-0.002,-0.001
10/20/2013,21:39:04,-0.001,64.2,7,11.493,16,11,22,0.01,22,8.1,0,0.43,1.68,1.55,1.01,0.13,2.66,7.6,-68.5,73.6,46.4,-0.002,-0.001
10/20/2013,21:39:05,-0.001,64.2,7,11.495,16,11,22,0.01,22,8.1,0,0.42,1.61,1.55,1.02,0.13,2.66,7.6,-68.5,73.6,46.4,-0.002,-0.001
10/20/2013,21:39:05,-0.001,64.2,7,11.498,16,11,22,0.01,22,8.1,0,0.4,1.55,1.55,1.02,0.14,2.67,7.6,-68.5,73.7,46.5,-0.002,-0.001
10/20/2013,21:39:06,-0.001,64.2,7,11.501,16,11,22,0.01,22,8.1,0,0.41,1.56,1.55,1.02,0.14,2.67,7.6,-68.5,73.7,46.6,-0.002,-0.001
10/20/2013,21:39:06,-0.001,64.2,7,11.506,16,11,22,0.01,22,8.2,0,0.4,1.54,1.57,1.04,0.13,2.67,7.6,-68.5,73.8,46.6,-0.002,-0.001
10/20/2013,21:39:07,-0.001,64.2,7,11.506,16,11,22,0.01,22,8.2,0,0.39,1.51,1.58,1.04,0.14,2.67,7.6,-68.5,73.8,46.7,-0.002,-0.001
10/20/2013,21:39:07,-0.001,64.2,7,11.509,16,11,22,0.01,22,8.2,0,0.39,1.52,1.59,1.05,0.13,2.67,7.6,-68.5,73.9,46.7,-0.002,-0.001
10/20/2013,21:39:08,-0.001,64.2,7,11.512,16,11,22,0.01,22,8.3,0,0.4,1.52,1.59,1.06,0.13,2.67,7.6,-68.5,73.9,46.8,-0.002,-0.001
10/20/2013,21:39:08,-0.001,64.2,7,11.515,16,11,22,0.01,22,8.3,0,0.4,1.53,1.6,1.06,0.13,2.67,7.6,-68.5,74,46.8,-0.002,-0.001
10/20/2013,21:39:09,-0.001,64.2,7,11.517,16,11,22,0.01,22,8.3,0,0.4,1.52,1.59,1.06,0.13,2.66,7.6,-68.6,74,46.9,-0.002,-0.001
10/20/2013,21:39:09,-0.001,64.2,7,11.519,16,11,22,0.01,22,8.3,0,0.39,1.49,1.58,1.04,0.13,2.67,7.6,-68.6,74.1,46.9,-0.002,-0.001
10/20/2013,21:39:10,-0.001,64.2,7,11.522,16,11,22,0.01,22,8.4,0,0.39,1.49,1.58,1.04,0.13,2.66,7.6,-68.6,74.2,47,-0.002,-0.001
10/20/2013,21:39:10,-0.001,64.2,7,11.525,16,11,22,0.01,22,8.4,0,0.39,1.51,1.58,1.04,0.13,2.66,7.6,-68.6,74.2,47,-0.002,-0.001
10/20/2013,21:39:11,-0.001,64.2,7,11.529,16,11,22,0.01,22,8.4,0,0.39,1.48,1.57,1.04,0.13,2.66,7.6,-68.6,74.3,47.1,-0.002,-0.001
10/20/2013,21:39:11,-0.001,64.2,7,11.529,16,11,22,0.01,22,8.5,0,0.4,1.54,1.57,1.03,0.13,2.66,7.6,-68.6,74.3,47.1,-0.002,-0.001
10/20/2013,21:39:12,-0.001,64.2,7,11.532,16,11,22,0.01,22,8.5,0,0.4,1.55,1.57,1.03,0.13,2.66,7.6,-68.6,74.4,47.2,-0.002,-0.001
10/20/2013,21:39:12,-0.001,64.2,7,11.534,16,11,22,0.01,22,8.6,0,0.4,1.53,1.58,1.05,0.13,2.66,7.61,-68.7,74.4,47.2,-0.002,-0.001
10/20/2013,21:39:13,-0.001,64.3,7,11.538,16,11,22,0.01,22,8.6,0,0.4,1.53,1.58,1.04,0.13,2.66,7.61,-68.7,74.4,47.3,-0.002,-0.001
10/20/2013,21:39:13,-0.001,64.3,7,11.538,16,11,22,0.01,22,8.7,0,0.4,1.56,1.59,1.06,0.13,2.66,7.61,-68.7,74.5,47.3,-0.002,-0.001
10/20/2013,21:39:14,-0.001,64.3,7,11.54,16,11,22,0.01,22,8.7,0,0.41,1.58,1.59,1.05,0.13,2.65,7.61,-68.7,74.5,47.4,-0.002,-0.001
10/20/2013,21:39:14,-0.001,64.3,7,11.543,16,11,22,0.01,22,8.7,0,0.41,1.56,1.59,1.05,0.13,2.66,7.61,-68.8,71.3,44.2,-0.002,-0.001
10/20/2013,21:39:15,-0.001,64.3,7,11.545,16,11,22,0.01,22,8.7,0,0.4,1.54,1.59,1.05,0.13,2.65,7.61,-68.8,72.3,45.1,-0.002,-0.001
10/20/2013,21:39:15,-0.001,64.3,7,11.546,16,11,22,0.01,22,8.8,0,0.41,1.57,1.58,1.04,0.13,2.65,7.61,-68.9,73,45.8,-0.002,-0.001
10/20/2013,21:39:16,-0.001,64.3,7,11.548,16,11,22,0.01,22,8.8,0,0.41,1.57,1.57,1.04,0.13,2.65,7.61,-68.9,73.2,46.1,-0.002,-0.001
10/20/2013,21:39:16,-0.001,64.3,7,11.552,16,11,22,0.01,22,8.9,0,0.41,1.6,1.56,1.02,0.13,2.64,7.61,-69,73.5,46.4,-0.002,-0.001
10/20/2013,21:39:17,-0.001,64.3,7,11.552,16,11,22,0.01,22,8.9,0,0.41,1.57,1.56,1.02,0.12,2.64,7.61,-69,73.7,46.6,-0.002,-0.001
10/20/2013,21:39:17,-0.001,64.3,7,11.555,16,11,22,0.01,22,8.9,0,0.41,1.56,1.55,1.02,0.13,2.64,7.61,-69.1,73.9,46.7,-0.002,-0.001
10/20/2013,21:39:18,-0.001,64.3,7,11.555,16,11,22,0.01,22,8.9,0,0.41,1.6,1.55,1.02,0.13,2.64,7.61,-69.1,73.9,46.7,-0.002,-0.001
10/20/2013,21:39:18,-0.002,64.3,7,11.556,16,11,22,0.01,22,8.9,0,0.42,1.61,1.55,1.01,0.12,2.63,7.61,-69.2,74,46.8,-0.002,-0.002
10/20/2013,21:39:19,-0.002,64.3,7,11.558,16,11,22,0.01,22,9,0,0.42,1.62,1.54,1.01,0.12,2.63,7.62,-69.2,74.1,46.9,-0.002,-0.002
10/20/2013,21:39:19,-0.002,64.3,7,11.561,16,11,22,0.01,22,9,0,0.41,1.59,1.55,1.01,0.12,2.63,7.62,-69.3,74.2,47.1,-0.002,-0.002
10/20/2013,21:39:20,-0.002,64.3,7,11.561,16,11,22,0.01,22,9,0,0.41,1.57,1.55,1.01,0.12,2.62,7.62,-69.3,74.4,47.2,-0.002,-0.002
10/20/2013,21:39:20,-0.002,64.3,7,11.562,16,11,22,0.01,22,9,0,0.41,1.59,1.56,1.02,0.12,2.62,7.62,-69.4,74.4,47.3,-0.002,-0.002
10/20/2013,21:39:21,-0.002,64.3,7,11.564,16,11,22,0.01,22,9.1,0,0.41,1.57,1.57,1.03,0.12,2.61,7.62,-69.4,74.6,47.4,-0.002,-0.002
10/20/2013,21:39:21,-0.002,64.3,7,11.566,16,11,22,0.01,22,9.1,0,0.41,1.56,1.57,1.03,0.12,2.61,7.62,-69.4,74.6,47.5,-0.002,-0.002
10/20/2013,21:39:22,-0.002,64.3,7,11.566,16,11,22,0.01,22,9.1,0,0.41,1.59,1.58,1.04,0.12,2.61,7.62,-69.5,74.7,47.6,-0.002,-0.002
10/20/2013,21:39:22,-0.002,64.3,7,11.567,16,10,22,0.01,22,9.1,0,0.4,1.56,1.59,1.05,0.11,2.61,7.62,-69.5,74.8,47.6,-0.002,-0.002
10/20/2013,21:39:23,-0.002,64.3,7,11.568,16,10,22,0.01,22,9.1,0,0.4,1.52,1.59,1.06,0.12,2.61,7.62,-69.6,74.9,47.7,-0.002,-0.002
10/20/2013,21:39:23,-0.002,64.3,7,11.57,16,10,22,0.01,22,9.2,0,0.4,1.54,1.6,1.06,0.12,2.62,7.62,-69.6,75,47.8,-0.002,-0.002
10/20/2013,21:39:24,-0.002,64.3,7,11.571,16,10,22,0.01,22,9.2,0,0.4,1.52,1.6,1.07,0.12,2.62,7.62,-69.6,75.1,47.9,-0.002,-0.002
10/20/2013,21:39:24,-0.002,64.3,7,11.573,16,10,22,0.01,22,9.2,0,0.39,1.5,1.61,1.07,0.11,2.61,7.62,-69.7,75.1,48,-0.002,-0.002
10/20/2013,21:39:25,-0.002,64.3,7,11.573,16,10,22,0.01,22,9.2,0,0.39,1.51,1.61,1.08,0.11,2.6,7.62,-69.7,75.2,48.1,-0.002,-0.002
10/20/2013,21:39:25,-0.002,64.3,7,11.575,16,10,22,0.01,22,9.3,0,0.4,1.52,1.6,1.06,0.11,2.59,7.63,-69.8,75.3,48.1,-0.002,-0.002
10/20/2013,21:39:26,-0.002,64.3,7,11.575,16,10,22,0.01,22,9.3,0,0.4,1.54,1.6,1.06,0.11,2.6,7.63,-69.8,75.4,48.2,-0.002,-0.002
10/20/2013,21:39:26,-0.002,64.3,7,11.577,16,10,22,0.01,22,9.3,0,0.4,1.55,1.59,1.06,0.11,2.59,7.63,-69.8,75.4,48.3,-0.002,-0.002
10/20/2013,21:39:27,-0.002,64.3,7,11.579,16,10,22,0.01,22,9.3,0,0.4,1.55,1.59,1.06,0.11,2.59,7.63,-69.9,75.5,48.3,-0.002,-0.002
10/20/2013,21:39:27,-0.002,64.3,7,11.579,16,10,22,0.01,22,9.3,0,0.4,1.55,1.58,1.05,0.11,2.59,7.63,-69.9,75.5,48.4,-0.002,-0.002
10/20/2013,21:39:28,-0.002,64.3,7,11.581,16,10,22,0.01,22,9.3,0,0.4,1.55,1.59,1.05,0.11,2.59,7.63,-69.9,75.6,48.4,-0.002,-0.002
10/20/2013,21:39:28,-0.002,64.4,7,11.582,16,10,22,0.01,22,9.4,0,0.4,1.55,1.6,1.06,0.11,2.59,7.63,-70,75.7,48.5,-0.002,-0.002
10/20/2013,21:39:29,-0.002,64.4,7,11.585,16,10,22,0.01,22,9.4,0,0.4,1.53,1.59,1.06,0.11,2.58,7.63,-70,75.7,48.5,-0.002,-0.002
